"optionid","secid","d","expiry","id_callput","id_strike","bid","ask","p","volume","open_interest","iv","delta","gamma","vega","theta","cfadj","hedge_err","id_atm","id_delta","days","moneyness","spot"
"32921443","103823","2009-02-04","2010-01-16","C","100.00000","2","2.29","2.145","41","4411","0.26115100000000002","0.21013699999999999","1.4220999999999999E-2","22.124400000000001","-3.2674300000000001","1","","-1","20","240","1.2548625925461163","79.689999999999998"
"32921443","103823","2009-02-05","2010-01-16","C","100.00000","2.2200000000000002","2.4900000000000002","2.3550000000000004","79","4441","0.26264500000000002","0.22365499999999999","0.014525","23.2072","-3.4461309999999998","1","","-1","20","239","1.2414649286157666","80.549999999999997"
"32921443","103823","2009-02-06","2010-01-16","C","100.00000","2.8300000000000001","2.8999999999999999","2.8650000000000002","1304","4401","0.26141300000000001","0.25604700000000002","1.5299999999999999E-2","25.614339999999999","-3.8016399999999999","1","","-1","30","238","1.2068549360366885","82.859999999999999"
"32921443","103823","2009-02-09","2010-01-16","C","100.00000","2.75","2.8999999999999999","2.8250000000000002","110","3984","0.26192399999999999","0.25391000000000002","0.015285","25.35622","-3.8091680000000001","1","","-1","30","237","1.2084592145015105","82.75"
"32921443","103823","2009-02-10","2010-01-16","C","100.00000","2.0099999999999998","2.29","2.1499999999999999","0","3984","0.26877699999999999","0.20859800000000001","1.3964000000000001E-2","21.71904","-3.34613","1","","-1","20","236","1.2627857052658165","79.189999999999998"
"32921443","103823","2009-02-11","2010-01-16","C","100.00000","1.9299999999999999","2.1899999999999999","2.0600000000000001","16","3984","0.26170199999999999","0.20493700000000001","0.014149","21.559609999999999","-3.2439979999999999","1","","-1","20","235","1.2570710245128851","79.549999999999997"
"32921443","103823","2009-02-12","2010-01-16","C","100.00000","1.8300000000000001","2.1000000000000001","1.9650000000000001","16","3981","0.25859100000000002","0.199404","0.014121","21.173249999999999","-3.146719","1","","-1","20","234","1.2578616352201257","79.5"
"32921443","103823","2009-02-13","2010-01-16","C","100.00000","1.6799999999999999","1.8500000000000001","1.7650000000000001","0","3997","0.25778000000000001","0.18536","1.3728000000000001E-2","19.981120000000001","-2.9763199999999999","1","","-1","20","233","1.2730744748567793","78.549999999999997"
"32921443","103823","2009-02-17","2010-01-16","C","100.00000","1.3500000000000001","1.5700000000000001","1.46","5","3997","0.26939299999999999","0.15928","0.01244","17.432870000000001","-2.7243569999999999","1","","-1","20","232","1.3201320132013201","75.75"
"32921443","103823","2009-02-18","2010-01-16","C","100.00000","1.3","1.3999999999999999","1.3500000000000001","11","3997","0.26185599999999998","0.15274199999999999","0.012473","16.893910000000002","-2.5867689999999999","1","","-1","20","231","1.3199577613516367","75.760000000000005"
"32921443","103823","2009-02-19","2010-01-16","C","100.00000","1.03","1.25","1.1400000000000001","174","3452","0.27789700000000001","0.12887899999999999","1.0699999999999999E-2","14.663679999999999","-2.4341119999999998","1","","-1","10","230","1.3328002132480341","75.030000000000001"
"32921443","103823","2009-02-20","2010-01-16","C","100.00000","1","1.1699999999999999","1.085","21","3454","0.28336600000000001","0.123905","0.010416","14.02047","-2.3724430000000001","1","","-1","10","229","1.3563000135630001","73.730000000000004"
"32921443","103823","2009-02-23","2010-01-16","C","100.00000","0.90000000000000002","1.02","0.95999999999999996","138","3461","0.29916500000000001","0.110957","9.4769999999999993E-3","12.423360000000001","-2.2309100000000002","1","","-1","10","228","1.4054813773717496","71.150000000000006"
"32921443","103823","2009-02-24","2010-01-16","C","100.00000","0.90000000000000002","1","0.94999999999999996","13","3530","0.27816000000000002","0.113375","1.0063000000000001E-2","12.948740000000001","-2.190102","1","","-1","10","227","1.3627691469065142","73.379999999999995"
"32921443","103823","2009-02-25","2010-01-16","C","100.00000","0.81000000000000005","0.91000000000000003","0.8600000000000001","42","3522","","","","","","1","","-1","","226","1.3760836658868858","72.670000000000002"
"32921443","103823","2009-02-26","2010-01-16","C","100.00000","0.75","0.81000000000000005","0.78000000000000003","14","3532","0.27882200000000001","9.7858000000000001E-2","9.2449999999999997E-3","11.53528","-1.936372","1","","-1","10","225","1.3919821826280623","71.840000000000003"
"32921443","103823","2009-02-27","2010-01-16","C","100.00000","0.57999999999999996","0.72999999999999998","0.65500000000000003","62","3534","0.27734300000000001","8.5887000000000005E-2","8.5710000000000005E-3","10.26154","-1.7217880000000001","1","","-1","10","224","1.4132278123233464","70.760000000000005"
"32921443","103823","2009-03-02","2010-01-16","C","100.00000","0.44","0.5","0.46999999999999997","29","3536","0.28417199999999998","6.5942000000000001E-2","7.1549999999999999E-3","8.1751070000000006","-1.38018","1","","-1","10","223","1.4742739200943535","67.829999999999998"
"32921443","103823","2009-03-03","2010-01-16","C","100.00000","0.33000000000000002","0.42999999999999999","0.38","2","3508","0.27795399999999998","5.6321000000000003E-2","6.5339999999999999E-3","6.9502750000000004","-1.1843809999999999","1","","-1","10","222","1.4878738282993604","67.209999999999994"
"32921443","103823","2009-03-04","2010-01-16","C","100.00000","0.37","0.5","0.435","422","3506","0.27247500000000002","0.063138","7.1380000000000002E-3","8.0308740000000007","-1.3054349999999999","1","","-1","10","221","1.4541224371092047","68.769999999999996"
"32921443","103823","2009-03-05","2010-01-16","C","100.00000","0.29999999999999999","0.40999999999999998","0.35499999999999998","105","3103","0.284607","5.3009000000000001E-2","6.2040000000000003E-3","6.5104160000000002","-1.1393489999999999","1","","-1","10","220","1.5135462388375966","66.069999999999993"
"32921443","103823","2009-03-06","2010-01-16","C","100.00000","0.20000000000000001","0.35999999999999999","0.28000000000000003","53","3177","0.26896900000000001","4.4892000000000001E-2","5.7210000000000004E-3","5.7666839999999997","-0.95381099999999996","1","","-1","0","219","1.5037593984962405","66.5"
"32921443","103823","2009-03-09","2010-01-16","C","100.00000","0.20000000000000001","0.35999999999999999","0.28000000000000003","4","3217","0.27870800000000001","4.4407000000000002E-2","5.5849999999999997E-3","5.6225750000000003","-0.96913400000000005","1","","-1","0","218","1.5281173594132029","65.439999999999998"
"32921443","103823","2009-03-10","2010-01-16","C","100.00000","0.33000000000000002","0.38","0.35499999999999998","1","3217","0.26062600000000002","0.055","6.7239999999999999E-3","6.9780530000000001","-1.1433139999999999","1","","-1","10","217","1.4463407578825571","69.140000000000001"
"32921443","103823","2009-03-11","2010-01-16","C","100.00000","0.29999999999999999","0.41999999999999998","0.35999999999999999","2","3218","0.25940600000000003","5.5711999999999998E-2","6.8019999999999999E-3","7.0734110000000001","-1.1537280000000001","1","","-1","10","216","1.4392630972941853","69.480000000000004"
"32921443","103823","2009-03-12","2010-01-16","C","100.00000","0.5","0.58999999999999997","0.54499999999999993","33","3217","0.26308300000000001","7.6739000000000002E-2","0.008345","9.4315639999999998","-1.5552429999999999","1","","-1","10","215","1.3933398355858995","71.769999999999996"
"32921443","103823","2009-03-13","2010-01-16","C","100.00000","0.54000000000000004","0.79000000000000004","0.66500000000000004","22","3213","0.27083600000000002","8.8465000000000002E-2","8.9720000000000008E-3","10.457990000000001","-1.7990120000000001","1","","-1","10","214","1.3827433628318586","72.319999999999993"
"32921443","103823","2009-03-16","2010-01-16","C","100.00000","0.57999999999999996","0.82999999999999996","0.70499999999999996","25","3212","0.27613500000000002","9.1911000000000007E-2","9.0959999999999999E-3","10.56739","-1.894115","1","","-1","10","213","1.3829345871940257","72.310000000000002"
"32921443","103823","2009-03-17","2010-01-16","C","100.00000","0.68000000000000005","0.89000000000000001","0.78500000000000003","2","3203","0.26788800000000001","0.10108499999999999","9.8390000000000005E-3","11.73746","-2.028111","1","","-1","10","212","1.3498920086393089","74.079999999999998"
"32921443","103823","2009-03-18","2010-01-16","C","100.00000","0.80000000000000004","1.05","0.92500000000000004","65","3203","0.27254800000000001","0.113526","0.010416","12.89973","-2.2618839999999998","1","","-1","10","211","1.3338668800853675","74.969999999999999"
"32921443","103823","2009-03-19","2010-01-16","C","100.00000","0.90000000000000002","1.1000000000000001","1","7","3093","0.27056799999999998","0.12268999999999999","0.011136","13.612270000000001","-2.3336320000000002","1","","-1","10","210","1.3493455673998112","74.109999999999999"
"32921443","103823","2009-03-20","2010-01-16","C","100.00000","0.87","1.1000000000000001","0.9850000000000001","0","3086","0.28090399999999999","0.11981899999999999","0.01077","13.131159999999999","-2.3404020000000001","1","","-1","10","209","1.3747594171020072","72.739999999999995"
"32921443","103823","2009-03-23","2010-01-16","C","100.00000","1.3500000000000001","1.6000000000000001","1.4750000000000001","12","3086","0.26694200000000001","0.164827","0.013231","17.289149999999999","-2.9850569999999998","1","","-1","20","208","1.2860082304526748","77.760000000000005"
"32921443","103823","2009-03-24","2010-01-16","C","100.00000","1.26","1.46","1.3599999999999999","149","3085","0.27073999999999998","0.15459300000000001","0.012702","16.362970000000001","-2.865208","1","","-1","20","207","1.3037809647979139","76.700000000000003"
"32921443","103823","2009-03-25","2010-01-16","C","100.00000","1.25","1.6200000000000001","1.4350000000000001","0","3141","0.26873900000000001","0.16134899999999999","1.3058999999999999E-2","16.92586","-2.961862","1","","-1","20","206","1.291822761917065","77.409999999999997"
"32921443","103823","2009-03-26","2010-01-16","C","100.00000","1.6299999999999999","1.8100000000000001","1.72","0","3141","0.26878400000000002","0.18379999999999999","0.013915","18.748349999999999","-3.2969409999999999","1","","-1","20","205","1.2642225031605563","79.099999999999994"
"32921443","103823","2009-03-27","2010-01-16","C","100.00000","1.48","1.6399999999999999","1.5600000000000001","17","3141","0.27350200000000002","0.17017299999999999","0.013259","17.541810000000002","-3.1361020000000002","1","","-1","20","204","1.2851818532322323","77.810000000000002"
"32921443","103823","2009-03-30","2010-01-16","C","100.00000","1.21","1.3700000000000001","1.29","60","3141","0.28374700000000003","0.14633699999999999","1.2026999999999999E-2","15.34554","-2.8510740000000001","1","","-1","10","203","1.3289036544850499","75.25"
"32921443","103823","2009-03-31","2010-01-16","C","100.00000","1.27","1.47","1.3700000000000001","123","3065","0.283723","0.15296299999999999","0.012314","15.85708","-2.9634480000000001","1","","-1","20","202","1.3185654008438819","75.840000000000003"
"32921443","103823","2009-04-01","2010-01-16","C","100.00000","1.49","1.6599999999999999","1.575","0","2946","0.27980500000000003","0.170236","0.013122","17.33032","-3.2162579999999998","1","","-1","20","201","1.2898232942086933","77.530000000000001"
"32921443","103823","2009-04-02","2010-01-16","C","100.00000","2","2.1800000000000002","2.0899999999999999","72","2946","0.28537400000000002","0.20624000000000001","0.014114","20.04731","-3.8140170000000002","1","","-1","20","200","1.2545477355413375","79.709999999999994"
"32921443","103823","2009-04-03","2010-01-16","C","100.00000","2.0899999999999999","2.21","2.1499999999999999","36","2925","0.28397499999999998","0.21098500000000001","0.014321","20.37452","-3.881748","1","","-1","20","199","1.2475049900199602","80.159999999999997"
"32921443","103823","2009-04-06","2010-01-16","C","100.00000","1.98","2.1499999999999999","2.0649999999999999","22","2918","0.28550700000000001","0.20510300000000001","1.4148000000000001E-2","19.868970000000001","-3.8354300000000001","1","","-1","20","198","1.2537612838515546","79.760000000000005"
"32921443","103823","2009-04-07","2010-01-16","C","100.00000","1.6100000000000001","1.78","1.6950000000000001","0","2918","0.28590399999999999","0.17851300000000001","1.3310000000000001E-2","17.747800000000002","-3.4404050000000002","1","","-1","20","197","1.2838618564642443","77.890000000000001"
"32921443","103823","2009-04-08","2010-01-16","C","100.00000","1.5800000000000001","1.7","1.6400000000000001","21","2918","0.27883000000000002","0.17638699999999999","1.3492000000000001E-2","17.687570000000001","-3.3513899999999999","1","","-1","20","196","1.2759984688018373","78.370000000000005"
"32921443","103823","2009-04-09","2010-01-16","C","100.00000","1.99","2.1499999999999999","2.0699999999999998","13","2863","0.27576200000000001","0.209119","0.014697","20.246870000000001","-3.8199879999999999","1","","-1","20","195","1.2362467548522684","80.890000000000001"
"32921443","103823","2009-04-13","2010-01-16","C","100.00000","1.8700000000000001","2.0600000000000001","1.9650000000000001","25","2863","0.27626899999999999","0.20206499999999999","0.014534","19.605450000000001","-3.7533089999999998","1","","-1","20","194","1.2414649286157666","80.549999999999997"
"32921443","103823","2009-04-14","2010-01-16","C","100.00000","1.5800000000000001","1.75","1.665","2","2872","0.274227","0.18046999999999999","1.3908999999999999E-2","17.974250000000001","-3.4192589999999998","1","","-1","20","193","1.2615112905260504","79.269999999999996"
"32921443","103823","2009-04-15","2010-01-16","C","100.00000","1.8999999999999999","1.97","1.9350000000000001","9","2872","0.27864499999999998","0.19941500000000001","1.4396000000000001E-2","19.315339999999999","-3.7488429999999999","1","","-1","20","192","1.2453300124533002","80.299999999999997"
"32921443","103823","2009-04-16","2010-01-16","C","100.00000","1.8400000000000001","2","1.9199999999999999","5","2872","0.26460400000000001","0.203821","0.015181","19.770140000000001","-3.6638359999999999","1","","-1","20","191","1.2306177701206005","81.260000000000005"
"32921443","103823","2009-04-17","2010-01-16","C","100.00000","1.72","1.8700000000000001","1.7949999999999999","56","2874","0.25654399999999999","0.19775200000000001","1.5403999999999999E-2","19.410450000000001","-3.5094750000000001","1","","-1","20","190","1.2298610257040954","81.310000000000002"
"32921443","103823","2009-04-20","2010-01-16","C","100.00000","1.3200000000000001","1.54","1.4300000000000002","1","2878","0.266181","0.16559499999999999","0.01383","16.70654","-3.150128","1","","-1","20","189","1.2735608762098829","78.519999999999996"
"32921443","103823","2009-04-21","2010-01-16","C","100.00000","1.3999999999999999","1.5600000000000001","1.48","4","2878","0.25867299999999999","0.172207","1.4423999999999999E-2","17.393319999999999","-3.1986249999999998","1","","-1","20","188","1.2564392511622062","79.590000000000003"
"32921443","103823","2009-04-22","2010-01-16","C","100.00000","1.28","1.5","1.3900000000000001","20","2879","0.26181100000000002","0.16376599999999999","0.01396","16.58578","-3.1026790000000002","1","","-1","20","187","1.2688745083111279","78.810000000000002"
"32921443","103823","2009-04-23","2010-01-16","C","100.00000","1.3700000000000001","1.5600000000000001","1.4650000000000001","3","2879","0.25855899999999998","0.171236","0.014425","17.27552","-3.1914250000000002","1","","-1","20","186","1.2554927809165097","79.650000000000006"
"32921443","103823","2009-04-24","2010-01-16","C","100.00000","1.55","1.72","1.635","66","2879","0.25768400000000002","0.18574099999999999","0.015058","18.363980000000002","-3.402218","1","","-1","20","185","1.2386968908708038","80.730000000000004"
"32921443","103823","2009-04-27","2010-01-16","C","100.00000","1.51","1.6299999999999999","1.5699999999999998","3","2945","0.26074599999999998","0.179816","1.4751999999999999E-2","17.776869999999999","-3.362473","1","","-1","20","184","1.2459506603538499","80.260000000000005"
"32921443","103823","2009-04-28","2010-01-16","C","100.00000","1.4399999999999999","1.53","1.4849999999999999","0","2945","0.257745","0.17388300000000001","0.014664","17.345580000000002","-3.2571789999999998","1","","-1","20","183","1.2481278082875686","80.120000000000005"
"32921443","103823","2009-04-29","2010-01-16","C","100.00000","1.54","1.6899999999999999","1.615","714","2945","0.24884100000000001","0.18801599999999999","0.015663","18.558599999999998","-3.381402","1","","-1","20","182","1.2229423994129878","81.769999999999996"
"32921443","103823","2009-04-30","2010-01-16","C","100.00000","1.5600000000000001","1.72","1.6400000000000001","160","2679","0.25179800000000002","0.189164","1.5585999999999999E-2","18.564119999999999","-3.4328880000000002","1","","-1","20","181","1.2244398187829069","81.670000000000002"
"32921443","103823","2009-05-01","2010-01-16","C","100.00000","1.5900000000000001","1.6699999999999999","1.6299999999999999","0","2674","0.24659200000000001","0.190474","1.5918000000000002E-2","18.673500000000001","-3.4096700000000002","1","","-1","20","180","1.2171372930866602","82.159999999999997"
"32921443","103823","2009-05-04","2010-01-16","C","100.00000","1.8799999999999999","2","1.9399999999999999","5","2674","0.242037","0.218164","0.017249","20.663789999999999","-3.7521710000000001","1","","-1","20","179","1.1870760654601225","84.240600000000001"
"32921443","103823","2009-05-05","2010-01-16","C","100.00000","1.8500000000000001","1.97","1.9100000000000001","5","2674","0.24211099999999999","0.21593599999999999","1.7194000000000001E-2","20.48113","-3.7288079999999999","1","","-1","20","178","1.188212927756654","84.159999999999997"
"32921443","103823","2009-05-06","2010-01-16","C","100.00000","1.8999999999999999","2","1.95","10","2673","0.233569","0.22334799999999999","1.7988000000000001E-2","21.097819999999999","-3.7240169999999999","1","","-1","20","177","1.1736813689819487","85.201999999999998"
"32921443","103823","2009-05-07","2010-01-16","C","100.00000","1.6699999999999999","1.8700000000000001","1.77","25","2673","0.23633999999999999","0.207512","0.01728","19.93028","-3.5646330000000002","1","","-1","20","176","1.1880717595342758","84.170000000000002"
"32921443","103823","2009-05-08","2010-01-16","C","100.00000","1.8899999999999999","2.0299999999999998","1.96","100","2683","0.229688","0.226516","1.8402000000000002E-2","21.337510000000002","-3.724869","1","","-1","20","175","1.1665888940737283","85.719999999999999"
"32921443","103823","2009-05-11","2010-01-16","C","100.00000","1.6299999999999999","1.7","1.665","50","2769","0.230463","0.20200000000000001","0.017523","19.522600000000001","-3.4539070000000001","1","","-1","20","174","1.184413123297406","84.430000000000007"
"32921443","103823","2009-05-12","2010-01-16","C","100.00000","1.6100000000000001","1.7","1.655","1","2813","0.22742599999999999","0.202737","1.7773000000000001E-2","19.591290000000001","-3.43594","1","","-1","20","173","1.1803588290840417","84.719999999999999"
"32921443","103823","2009-05-13","2010-01-16","C","100.00000","1.3500000000000001","1.3899999999999999","1.3700000000000001","779","2813","0.22933400000000001","0.176229","1.6515999999999999E-2","17.616040000000002","-3.1078220000000001","1","","-1","20","172","1.2029351617947792","83.129999999999995"
"32921443","103823","2009-05-14","2010-01-16","C","100.00000","1.21","1.3200000000000001","1.2650000000000001","3","3559","0.22956199999999999","0.16530700000000001","0.015899","16.852699999999999","-3.0131039999999998","1","","-1","20","171","1.199184554502938","83.390000000000001"
"32921443","103823","2009-05-15","2010-01-16","C","100.00000","1.1699999999999999","1.26","1.2149999999999999","0","3562","0.230799","0.16064200000000001","0.015684","16.388770000000001","-2.9555850000000001","1","","-1","20","170","1.2080212611741967","82.780000000000001"
"32921443","103823","2009-05-18","2010-01-16","C","100.00000","1.3899999999999999","1.48","1.4350000000000001","0","3562","0.22131500000000001","0.18618000000000001","1.7600999999999999E-2","18.56683","-3.2314620000000001","1","","-1","20","169","1.1748120300751879","85.120000000000005"
"32921443","103823","2009-05-19","2010-01-16","C","100.00000","1.25","1.3200000000000001","1.2850000000000001","7","3562","0.21749399999999999","0.173515","1.7247999999999999E-2","17.467880000000001","-3.025023","1","","-1","20","168","1.1800802454566912","84.739999999999995"
"32921443","103823","2009-05-20","2010-01-16","C","100.00000","1.0800000000000001","1.1699999999999999","1.125","306","3556","0.214256","0.15871299999999999","0.016673","16.338570000000001","-2.7924000000000002","1","","-1","20","167","1.1877895236964011","84.189999999999998"
"32921443","103823","2009-05-21","2010-01-16","C","100.00000","1","1.05","1.0249999999999999","5","3856","0.21883","0.14651900000000001","1.5699000000000001E-2","15.309760000000001","-2.6747420000000002","1","","-1","10","166","1.2033694344163659","83.099999999999994"
"32921443","103823","2009-05-22","2010-01-16","C","100.00000","0.95999999999999996","1.04","1","1","3861","0.21968799999999999","0.14369199999999999","1.5502999999999999E-2","15.0585","-2.6517089999999999","1","","-1","10","165","1.2067093037287318","82.870000000000005"
"32921443","103823","2009-05-26","2010-01-16","C","100.00000","1.1000000000000001","1.2","1.1499999999999999","76","3860","0.21137900000000001","0.16364699999999999","0.017308","16.652419999999999","-2.8855559999999998","1","","-1","20","164","1.1785503830288746","84.849999999999994"
"32921443","103823","2009-05-27","2010-01-16","C","100.00000","0.92000000000000004","0.97999999999999998","0.94999999999999996","585","3924","0.215781","0.140345","1.5633999999999999E-2","14.704319999999999","-2.6022959999999999","1","","-1","10","163","1.2025012025012025","83.159999999999997"
"32921443","103823","2009-05-28","2010-01-16","C","100.00000","1.01","1.0800000000000001","1.0449999999999999","16","4509","0.21414800000000001","0.151587","0.016465","15.5807","-2.7567349999999999","1","","-1","20","162","1.1901928112354201","84.019999999999996"
"32921443","103823","2009-05-29","2010-01-16","C","100.00000","1.0600000000000001","1.6299999999999999","1.345","311","4505","0.21889","0.180836","1.7825000000000001E-2","17.68562","-3.2190789999999998","1","","-1","20","161","1.1710973181871414","85.390000000000001"
"32921443","103823","2009-06-01","2010-01-16","C","100.00000","1.55","1.6100000000000001","1.5800000000000001","22","4810","0.21198900000000001","0.20772599999999999","1.9727000000000001E-2","19.538689999999999","-3.5148619999999999","1","","-1","20","160","1.1448196908986836","87.349999999999994"
"32921443","103823","2009-06-02","2010-01-16","C","100.00000","1.55","1.6499999999999999","1.6000000000000001","0","4811","0.21203900000000001","0.20985000000000001","1.9858000000000001E-2","19.727080000000001","-3.546033","1","","-1","20","159","1.1428571428571428","87.5"
"32921443","103823","2009-06-03","2010-01-16","C","100.00000","1.55","1.6399999999999999","1.595","1575","4811","0.21845999999999999","0.20614399999999999","1.9227999999999999E-2","19.312729999999998","-3.5867749999999998","1","","-1","20","158","1.1500862564692351","86.950000000000003"
"32921443","103823","2009-06-04","2010-01-16","C","100.00000","1.7","1.8","1.75","566","6376","0.220445","0.21951699999999999","1.9682999999999999E-2","20.051670000000001","-3.797533","1","","-1","20","157","1.1427265455376527","87.510000000000005"
"32921443","103823","2009-06-05","2010-01-16","C","100.00000","1.8","1.8899999999999999","1.845","1","6941","0.22019","0.22838","2.0081000000000002E-2","20.710920000000002","-3.9385089999999998","1","","-1","20","156","1.1375270162666364","87.909999999999997"
"32921443","103823","2009-06-08","2010-01-16","C","100.00000","1.77","1.8200000000000001","1.7949999999999999","2","6941","0.22125700000000001","0.224187","1.9949000000000001E-2","20.194610000000001","-3.9307880000000002","1","","-1","20","155","1.1397310234784592","87.739999999999995"
"32921443","103823","2009-06-09","2010-01-16","C","100.00000","1.6499999999999999","1.73","1.6899999999999999","10","6942","0.21704200000000001","0.21726200000000001","2.0029000000000002E-2","19.784559999999999","-3.7805249999999999","1","","-1","20","154","1.1397310234784592","87.739999999999995"
"32921443","103823","2009-06-10","2010-01-16","C","100.00000","1.54","1.6599999999999999","1.6000000000000001","726","6952","0.214141","0.21068899999999999","0.020007","19.41038","-3.662696","1","","-1","20","153","1.1409013120365088","87.650000000000006"
