"optionid","secid","d","expiry","id_callput","id_strike","bid","ask","p","volume","open_interest","iv","delta","gamma","vega","theta","cfadj","hedge_err","id_atm","id_delta","days","moneyness","spot"
"32921442","103823","2009-02-05","2010-01-16","C","90.00000","4.9500000000000002","5.3499999999999996","5.1500000000000004","30","2488","0.285715","0.38232300000000002","1.7045000000000001E-2","29.491980000000002","-4.834441","1","","-1","40","239","1.1173184357541899","80.549999999999997"
"32921442","103823","2009-02-06","2010-01-16","C","90.00000","5.9500000000000002","6.2000000000000002","6.0750000000000002","2","2518","0.28626299999999999","0.42146","1.7000000000000001E-2","30.973210000000002","-5.1161190000000003","1","","-1","40","238","1.0861694424330195","82.859999999999999"
"32921442","103823","2009-02-09","2010-01-16","C","90.00000","5.8499999999999996","6.2000000000000002","6.0250000000000004","2","2516","0.28717799999999999","0.41961599999999999","0.017016","30.783439999999999","-5.1502759999999999","1","","-1","40","237","1.0876132930513596","82.75"
"32921442","103823","2009-02-10","2010-01-16","C","90.00000","4.5499999999999998","4.9500000000000002","4.75","16","2515","0.291825","0.36183100000000001","1.6789999999999999E-2","28.267969999999998","-4.7880799999999999","1","","-1","40","236","1.1365071347392348","79.189999999999998"
"32921442","103823","2009-02-11","2010-01-16","C","90.00000","4.4500000000000002","4.8499999999999996","4.6500000000000004","7","2518","0.28427200000000002","0.36134300000000003","1.7180999999999998E-2","28.369589999999999","-4.6940439999999999","1","","-1","40","235","1.1313639220615965","79.549999999999997"
"32921442","103823","2009-02-12","2010-01-16","C","90.00000","4.2999999999999998","4.75","4.5250000000000004","12","2525","0.28149800000000003","0.35699999999999998","0.017325","28.19022","-4.6176719999999998","1","","-1","40","234","1.1320754716981132","79.5"
"32921442","103823","2009-02-13","2010-01-16","C","90.00000","4","4.4500000000000002","4.2249999999999996","5","2535","0.28264600000000001","0.34182699999999999","1.7201000000000001E-2","27.34131","-4.5259260000000001","1","","-1","30","233","1.1457670273711011","78.549999999999997"
"32921442","103823","2009-02-17","2010-01-16","C","90.00000","3.2000000000000002","3.5499999999999998","3.375","103","2535","0.28664899999999999","0.29539799999999999","0.016638","24.691500000000001","-4.1629649999999998","1","","-1","30","232","1.1881188118811881","75.75"
"32921442","103823","2009-02-18","2010-01-16","C","90.00000","3.1499999999999999","3.4500000000000002","3.2999999999999998","112","2578","0.28204699999999999","0.293908","1.6906000000000001E-2","24.626370000000001","-4.105505","1","","-1","30","231","1.1879619852164729","75.760000000000005"
"32921442","103823","2009-02-19","2010-01-16","C","90.00000","2.8999999999999999","3.2000000000000002","3.0499999999999998","22","2598","0.30876900000000002","0.264372","0.015113","22.789919999999999","-4.2684709999999999","1","","-1","30","230","1.1995201919232308","75.030000000000001"
"32921442","103823","2009-02-20","2010-01-16","C","90.00000","2.6600000000000001","2.9500000000000002","2.8050000000000002","354","2578","0.30996099999999999","0.250969","1.4958000000000001E-2","22.031610000000001","-4.0994409999999997","1","","-1","30","229","1.2206700122067","73.730000000000004"
"32921442","103823","2009-02-23","2010-01-16","C","90.00000","2.2000000000000002","2.48","2.3399999999999999","51","2354","0.31975399999999998","0.21953800000000001","1.3958999999999999E-2","19.266480000000001","-3.7733140000000001","1","","-1","20","228","1.2649332396345747","71.150000000000006"
"32921442","103823","2009-02-24","2010-01-16","C","90.00000","2.3500000000000001","2.6299999999999999","2.4900000000000002","397","2474","0.30121399999999998","0.23491799999999999","0.014997","20.726680000000002","-3.8512710000000001","1","","-1","20","227","1.2264922322158627","73.379999999999995"
"32921442","103823","2009-02-25","2010-01-16","C","90.00000","2.3100000000000001","2.4399999999999999","2.375","32","2262","","","","","","1","","-1","","226","1.2384752992981973","72.670000000000002"
"32921442","103823","2009-02-26","2010-01-16","C","90.00000","2.0699999999999998","2.2200000000000002","2.145","0","2327","0.30251299999999998","0.21209900000000001","1.4404999999999999E-2","18.99859","-3.5731030000000001","1","","-1","20","225","1.2527839643652561","71.840000000000003"
"32921442","103823","2009-02-27","2010-01-16","C","90.00000","1.78","1.96","1.8700000000000001","32","1962","0.30037199999999997","0.193602","1.3960999999999999E-2","17.866420000000002","-3.3091080000000002","1","","-1","20","224","1.2719050310910118","70.760000000000005"
"32921442","103823","2009-03-02","2010-01-16","C","90.00000","1.3899999999999999","1.54","1.4649999999999999","191","1978","0.31048100000000001","0.16090299999999999","1.2547000000000001E-2","15.14409","-2.9028010000000002","1","","-1","20","223","1.3268465280849182","67.829999999999998"
"32921442","103823","2009-03-03","2010-01-16","C","90.00000","1.1499999999999999","1.3300000000000001","1.24","10","2142","0.302369","0.14422499999999999","1.2096000000000001E-2","14.087350000000001","-2.6074799999999998","1","","-1","10","222","1.3390864454694242","67.209999999999994"
"32921442","103823","2009-03-04","2010-01-16","C","90.00000","1.1399999999999999","1.4099999999999999","1.2749999999999999","25","2139","0.28823500000000002","0.150258","0.012789","14.78224","-2.633642","1","","-1","20","221","1.3087101933982843","68.769999999999996"
"32921442","103823","2009-03-05","2010-01-16","C","90.00000","0.81999999999999995","1.1000000000000001","0.95999999999999996","187","2136","0.29398299999999999","0.121105","0.011254","12.038779999999999","-2.2178249999999999","1","","-1","10","220","1.3621916149538369","66.069999999999993"
"32921442","103823","2009-03-06","2010-01-16","C","90.00000","0.78000000000000003","1.02","0.90000000000000002","107","2220","0.28461399999999998","0.117091","0.011297","11.82846","-2.1217679999999999","1","","-1","10","219","1.3533834586466165","66.5"
"32921442","103823","2009-03-09","2010-01-16","C","90.00000","0.69999999999999996","1.02","0.85999999999999999","5","2164","0.29309499999999999","0.112068","0.010836","11.259119999999999","-2.0923240000000001","1","","-1","10","218","1.3753056234718828","65.439999999999998"
"32921442","103823","2009-03-10","2010-01-16","C","90.00000","0.97999999999999998","1.24","1.1099999999999999","7","2169","0.27500200000000002","0.13913400000000001","1.2777999999999999E-2","14.00966","-2.4373480000000001","1","","-1","10","217","1.3017066820943015","69.140000000000001"
"32921442","103823","2009-03-11","2010-01-16","C","90.00000","1.1699999999999999","1.4299999999999999","1.2999999999999998","10","2172","0.28551399999999999","0.15363499999999999","0.013108","14.99274","-2.7098559999999998","1","","-1","20","216","1.2953367875647668","69.480000000000004"
"32921442","103823","2009-03-12","2010-01-16","C","90.00000","1.6100000000000001","1.8","1.7050000000000001","164","2182","0.28601100000000002","0.18659400000000001","0.014404","17.321079999999998","-3.1940309999999998","1","","-1","20","215","1.2540058520273096","71.769999999999996"
"32921442","103823","2009-03-13","2010-01-16","C","90.00000","1.8300000000000001","2.0499999999999998","1.9399999999999999","137","2188","0.29352400000000001","0.20208499999999999","0.014643","18.25497","-3.4713750000000001","1","","-1","20","214","1.2444690265486726","72.319999999999993"
"32921442","103823","2009-03-16","2010-01-16","C","90.00000","2.0499999999999998","2.1600000000000001","2.105","15","2154","0.30414799999999997","0.210982","1.4559000000000001E-2","18.54618","-3.7000380000000002","1","","-1","20","213","1.244641128474623","72.310000000000002"
"32921442","103823","2009-03-17","2010-01-16","C","90.00000","2.1699999999999999","2.4399999999999999","2.3049999999999997","300","2167","0.29411199999999998","0.22811000000000001","0.015434","19.959330000000001","-3.8605879999999999","1","","-1","20","212","1.2149028077753781","74.079999999999998"
"32921442","103823","2009-03-18","2010-01-16","C","90.00000","2.3799999999999999","2.6699999999999999","2.5249999999999999","29","2377","0.29570099999999999","0.242364","1.5755000000000002E-2","21.114370000000001","-4.0519879999999997","1","","-1","20","211","1.2004801920768307","74.969999999999999"
"32921442","103823","2009-03-19","2010-01-16","C","90.00000","2.4399999999999999","2.7000000000000002","2.5700000000000003","526","2013","0.288746","0.25063200000000002","1.6358000000000001E-2","21.178000000000001","-3.932928","1","","-1","30","210","1.21441101065983","74.109999999999999"
"32921442","103823","2009-03-20","2010-01-16","C","90.00000","2.3500000000000001","2.5800000000000001","2.4649999999999999","501","2351","0.29845699999999997","0.24104","1.5827999999999998E-2","20.37059","-3.9093420000000001","1","","-1","20","209","1.2372834753918065","72.739999999999995"
"32921442","103823","2009-03-23","2010-01-16","C","90.00000","3.3999999999999999","3.7999999999999998","3.5999999999999996","1350","2850","0.28758400000000001","0.31486999999999998","1.7617000000000001E-2","24.655560000000001","-4.6529550000000004","1","","-1","30","208","1.1574074074074074","77.760000000000005"
"32921442","103823","2009-03-24","2010-01-16","C","90.00000","3.2000000000000002","3.4500000000000002","3.3250000000000002","52","4014","0.290269","0.29813899999999999","0.017294","23.72476","-4.5215930000000002","1","","-1","30","207","1.1734028683181226","76.700000000000003"
"32921442","103823","2009-03-25","2010-01-16","C","90.00000","3.4500000000000002","3.7000000000000002","3.5750000000000002","2","4031","0.29187800000000003","0.31186199999999997","0.017412","24.383430000000001","-4.6977859999999998","1","","-1","30","206","1.1626404857253585","77.409999999999997"
"32921442","103823","2009-03-26","2010-01-16","C","90.00000","3.8500000000000001","4.2000000000000002","4.0250000000000004","3","4030","0.28833399999999998","0.33833999999999997","1.7881999999999999E-2","25.749459999999999","-4.9205040000000002","1","","-1","30","205","1.1378002528445008","79.099999999999994"
"32921442","103823","2009-03-27","2010-01-16","C","90.00000","3.6000000000000001","3.8500000000000001","3.7250000000000001","14","4033","0.29441600000000001","0.31928800000000002","0.017412","24.633389999999999","-4.8108040000000001","1","","-1","30","204","1.156663667909009","77.810000000000002"
"32921442","103823","2009-03-30","2010-01-16","C","90.00000","2.96","3.25","3.105","264","4020","0.30298199999999997","0.28092800000000001","0.016582","22.39742","-4.5130470000000003","1","","-1","30","203","1.1960132890365449","75.25"
"32921442","103823","2009-03-31","2010-01-16","C","90.00000","3.1499999999999999","3.4500000000000002","3.2999999999999998","0","3440","0.30470900000000001","0.29174600000000001","1.6684999999999998E-2","22.952750000000002","-4.6624129999999999","1","","-1","30","202","1.1867088607594936","75.840000000000003"
"32921442","103823","2009-04-01","2010-01-16","C","90.00000","3.6000000000000001","3.7999999999999998","3.7000000000000002","90","3440","0.30000500000000002","0.31640600000000002","1.7226000000000002E-2","24.24756","-4.8904019999999999","1","","-1","30","201","1.1608409647878239","77.530000000000001"
"32921442","103823","2009-04-02","2010-01-16","C","90.00000","4.4000000000000004","4.7000000000000002","4.5500000000000007","54","3480","0.304367","0.35833500000000001","1.7371999999999999E-2","26.1248","-5.3845700000000001","1","","-1","40","200","1.1290929619872037","79.709999999999994"
"32921442","103823","2009-04-03","2010-01-16","C","90.00000","4.4500000000000002","4.7999999999999998","4.625","35","3514","0.30130000000000001","0.36387599999999998","0.017575","26.3447","-5.4109670000000003","1","","-1","40","199","1.1227544910179641","80.159999999999997"
"32921442","103823","2009-04-06","2010-01-16","C","90.00000","4.4500000000000002","4.7000000000000002","4.5750000000000002","0","3490","0.30666399999999999","0.35942000000000002","0.01736","25.990500000000001","-5.4745460000000001","1","","-1","40","198","1.1283851554663991","79.760000000000005"
"32921442","103823","2009-04-07","2010-01-16","C","90.00000","3.75","4","3.875","30","3490","0.30546899999999999","0.32477600000000001","1.7204000000000001E-2","24.456050000000001","-5.1153449999999996","1","","-1","30","197","1.15547567081782","77.890000000000001"
"32921442","103823","2009-04-08","2010-01-16","C","90.00000","3.75","4.0499999999999998","3.8999999999999999","2","3490","0.30101","0.32841799999999999","0.017474","24.646139999999999","-5.0952900000000003","1","","-1","30","196","1.1483986219216535","78.370000000000005"
"32921442","103823","2009-04-09","2010-01-16","C","90.00000","4.5","4.8499999999999996","4.6749999999999998","85","3490","0.29662500000000003","0.37042799999999998","1.7989999999999999E-2","26.46227","-5.4571160000000001","1","","-1","40","195","1.1126220793670416","80.890000000000001"
"32921442","103823","2009-04-13","2010-01-16","C","90.00000","4.3499999999999996","4.6500000000000004","4.5","12","3486","0.29724","0.36251800000000001","0.018022","25.984960000000001","-5.4322699999999999","1","","-1","40","194","1.1173184357541899","80.549999999999997"
"32921442","103823","2009-04-14","2010-01-16","C","90.00000","3.8500000000000001","4.0999999999999996","3.9749999999999996","40","3497","0.29521199999999997","0.33678200000000003","0.017981","24.8673","-5.1624739999999996","1","","-1","30","193","1.1353601614734452","79.269999999999996"
"32921442","103823","2009-04-15","2010-01-16","C","90.00000","4.2000000000000002","4.5","4.3499999999999996","3","3497","0.29640499999999997","0.35597800000000002","1.8086999999999999E-2","25.66442","-5.3731720000000003","1","","-1","40","192","1.1207970112079702","80.299999999999997"
"32921442","103823","2009-04-16","2010-01-16","C","90.00000","4.3499999999999996","4.6500000000000004","4.5","21","3500","0.28428300000000001","0.371452","1.8874999999999999E-2","26.388639999999999","-5.3076420000000004","1","","-1","40","191","1.1075559931085404","81.260000000000005"
"32921442","103823","2009-04-17","2010-01-16","C","90.00000","4.2000000000000002","4.5","4.3499999999999996","6","3513","0.27616499999999999","0.36960100000000001","1.9442999999999998E-2","26.348009999999999","-5.186598","1","","-1","40","190","1.1068749231336859","81.310000000000002"
"32921442","103823","2009-04-20","2010-01-16","C","90.00000","3.3999999999999999","3.6000000000000001","3.5","82","3519","0.28253099999999998","0.31962400000000002","0.01873","23.976009999999999","-4.8507769999999999","1","","-1","30","189","1.1462047885888946","78.519999999999996"
"32921442","103823","2009-04-21","2010-01-16","C","90.00000","3.5499999999999998","3.8500000000000001","3.7000000000000002","55","3480","0.27649499999999999","0.33484799999999998","1.9279000000000001E-2","24.659790000000001","-4.9342940000000004","1","","-1","30","188","1.1307953260459855","79.590000000000003"
"32921442","103823","2009-04-22","2010-01-16","C","90.00000","3.5","3.6499999999999999","3.5750000000000002","55","3460","0.28270899999999999","0.32447500000000001","1.8835999999999999E-2","24.11496","-4.9255250000000004","1","","-1","30","187","1.1419870574800153","78.810000000000002"
"32921442","103823","2009-04-23","2010-01-16","C","90.00000","3.5499999999999998","3.8999999999999999","3.7249999999999996","0","3462","0.27823399999999998","0.33583099999999999","1.9245999999999999E-2","24.607089999999999","-4.9766859999999999","1","","-1","30","186","1.1299435028248588","79.650000000000006"
"32921442","103823","2009-04-24","2010-01-16","C","90.00000","3.8999999999999999","4.2000000000000002","4.0499999999999998","1","3462","0.276808","0.35514499999999999","1.9522000000000001E-2","25.44877","-5.1397909999999998","1","","-1","40","185","1.1148272017837235","80.730000000000004"
"32921442","103823","2009-04-27","2010-01-16","C","90.00000","3.7999999999999998","4.0499999999999998","3.9249999999999998","11","3462","0.28050399999999998","0.34689900000000001","0.019327","24.968399999999999","-5.1437670000000004","1","","-1","30","184","1.121355594318465","80.260000000000005"
"32921442","103823","2009-04-28","2010-01-16","C","90.00000","3.75","3.9500000000000002","3.8500000000000001","31","3473","0.27988600000000002","0.343358","1.9363999999999999E-2","24.787400000000002","-5.1167439999999997","1","","-1","30","183","1.1233150274588117","80.120000000000005"
"32921442","103823","2009-04-29","2010-01-16","C","90.00000","4","4.2999999999999998","4.1500000000000004","21","3474","0.26912399999999997","0.36694700000000002","2.0251000000000002E-2","25.814720000000001","-5.1647480000000003","1","","-1","40","182","1.100648159471689","81.769999999999996"
"32921442","103823","2009-04-30","2010-01-16","C","90.00000","4","4.3499999999999996","4.1749999999999998","14","3468","0.27219500000000002","0.36662899999999998","2.0074999999999999E-2","25.726959999999998","-5.2164260000000002","1","","-1","40","181","1.1019958369046161","81.670000000000002"
"32921442","103823","2009-05-01","2010-01-16","C","90.00000","4.1500000000000004","4.3499999999999996","4.25","5","3468","0.26839800000000003","0.373556","2.0400999999999999E-2","25.989409999999999","-5.2293890000000003","1","","-1","40","180","1.0954235637779941","82.159999999999997"
"32921442","103823","2009-05-04","2010-01-16","C","90.00000","4.75","5.0499999999999998","4.9000000000000004","29","3468","0.26343499999999997","0.41240599999999999","0.020967","27.234539999999999","-5.4657559999999998","1","","-1","40","179","1.0683684589141103","84.240600000000001"
"32921442","103823","2009-05-05","2010-01-16","C","90.00000","4.6500000000000004","4.9500000000000002","4.8000000000000007","8","3473","0.261772","0.408854","0.02112","27.103870000000001","-5.4157609999999998","1","","-1","40","178","1.0693916349809887","84.159999999999997"
"32921442","103823","2009-05-06","2010-01-16","C","90.00000","4.9500000000000002","5.2000000000000002","5.0750000000000002","22","3471","0.25645200000000001","0.427481","0.021568","27.62979","-5.446269","1","","-1","40","177","1.0563132320837538","85.201999999999998"
"32921442","103823","2009-05-07","2010-01-16","C","90.00000","4.5499999999999998","4.7999999999999998","4.6749999999999998","0","3489","0.258436","0.40559699999999999","0.021446","26.951989999999999","-5.3469509999999998","1","","-1","40","176","1.0692645835808483","84.170000000000002"
"32921442","103823","2009-05-08","2010-01-16","C","90.00000","5","5.25","5.125","6","3489","0.25151800000000002","0.434838","2.2027999999999999E-2","27.778490000000001","-5.4108830000000001","1","","-1","40","175","1.0499300046663556","85.719999999999999"
"32921442","103823","2009-05-11","2010-01-16","C","90.00000","4.4000000000000004","4.5","4.4500000000000002","67","3483","0.24854799999999999","0.40261599999999997","2.2380000000000001E-2","26.758479999999999","-5.1899360000000003","1","","-1","40","174","1.0659718109676655","84.430000000000007"
"32921442","103823","2009-05-12","2010-01-16","C","90.00000","4.5","4.7000000000000002","4.5999999999999996","4","3478","0.25026300000000001","0.40987200000000001","0.022293","26.903089999999999","-5.2764499999999996","1","","-1","40","173","1.0623229461756374","84.719999999999999"
"32921442","103823","2009-05-13","2010-01-16","C","90.00000","3.8500000000000001","4","3.9249999999999998","0","3478","0.24956900000000001","0.37232399999999999","0.022227","25.649329999999999","-5.0000739999999997","1","","-1","40","172","1.0826416456153014","83.129999999999995"
"32921442","103823","2009-05-14","2010-01-16","C","90.00000","3.7000000000000002","3.8999999999999999","3.7999999999999998","3","3462","0.25287599999999999","0.36169200000000001","2.1965999999999999E-2","25.268630000000002","-5.09415","1","","-1","40","171","1.0792660990526441","83.390000000000001"
"32921442","103823","2009-05-15","2010-01-16","C","90.00000","3.6499999999999999","3.7999999999999998","3.7249999999999996","10","3462","0.25586999999999999","0.35641400000000001","2.1836000000000001E-2","24.94463","-5.0969129999999998","1","","-1","40","170","1.087219135056777","82.780000000000001"
"32921442","103823","2009-05-18","2010-01-16","C","90.00000","4.25","4.4000000000000004","4.3250000000000002","28","3462","0.24609300000000001","0.40063399999999999","2.3127000000000002E-2","26.402370000000001","-5.297803","1","","-1","40","169","1.0573308270676691","85.120000000000005"
"32921442","103823","2009-05-19","2010-01-16","C","90.00000","4","4.1500000000000004","4.0750000000000002","80","3447","0.24315200000000001","0.38880599999999998","2.3370999999999999E-2","25.96809","-5.1669409999999996","1","","-1","40","168","1.062072220911022","84.739999999999995"
"32921442","103823","2009-05-20","2010-01-16","C","90.00000","3.7000000000000002","3.8999999999999999","3.7999999999999998","342","3445","0.24160999999999999","0.37362600000000001","0.023431","25.44613","-5.0279340000000001","1","","-1","40","167","1.069010571326761","84.189999999999998"
"32921442","103823","2009-05-21","2010-01-16","C","90.00000","3.3999999999999999","3.5499999999999998","3.4749999999999996","1","3445","0.24479400000000001","0.35072300000000001","0.0229","24.581140000000001","-4.9199070000000003","1","","-1","40","166","1.0830324909747293","83.099999999999994"
"32921442","103823","2009-05-22","2010-01-16","C","90.00000","3.3500000000000001","3.5499999999999998","3.4500000000000002","3","3445","0.247361","0.34756799999999999","2.2675000000000001E-2","24.395350000000001","-4.9557260000000003","1","","-1","30","165","1.0860383733558585","82.870000000000005"
"32921442","103823","2009-05-26","2010-01-16","C","90.00000","3.8999999999999999","4.0999999999999996","4","3","3442","0.24185200000000001","0.38806400000000002","0.023757","25.579799999999999","-5.2331690000000002","1","","-1","40","164","1.060695344725987","84.849999999999994"
"32921442","103823","2009-05-27","2010-01-16","C","90.00000","3.2999999999999998","3.4500000000000002","3.375","0","3439","0.242701","0.34778700000000001","2.3276999999999999E-2","24.218679999999999","-4.9438469999999999","1","","-1","30","163","1.0822510822510822","83.159999999999997"
"32921442","103823","2009-05-28","2010-01-16","C","90.00000","3.6000000000000001","3.75","3.6749999999999998","21","3113","0.24274699999999999","0.36782199999999998","2.3571999999999999E-2","24.87809","-5.1158419999999998","1","","-1","40","162","1.0711735301118781","84.019999999999996"
"32921442","103823","2009-05-29","2010-01-16","C","90.00000","3","5.5499999999999998","4.2750000000000004","0","3134","0.24610499999999999","0.40218999999999999","0.02359","25.87265","-5.43384","1","","-1","40","161","1.0539875863684272","85.390000000000001"
"32921442","103823","2009-06-01","2010-01-16","C","90.00000","4.9000000000000004","5","4.9500000000000002","29","3134","0.24115800000000001","0.44608999999999999","0.024294","26.85229","-5.6628379999999998","1","","-1","40","160","1.0303377218088152","87.349999999999994"
"32921442","103823","2009-06-02","2010-01-16","C","90.00000","4.9500000000000002","5.0999999999999996","5.0250000000000004","32","3132","0.24219299999999999","0.44966099999999998","2.4244000000000002E-2","26.86421","-5.7065739999999998","1","","-1","40","159","1.0285714285714285","87.5"
"32921442","103823","2009-06-03","2010-01-16","C","90.00000","4.8499999999999996","5","4.9249999999999998","804","3133","0.24867300000000001","0.43877500000000003","0.023701","26.501200000000001","-5.7801999999999998","1","","-1","40","158","1.0350776308223117","86.950000000000003"
"32921442","103823","2009-06-04","2010-01-16","C","90.00000","5.0999999999999996","5.2999999999999998","5.1999999999999993","7","3330","0.24971099999999999","0.45276300000000003","2.3605000000000001E-2","26.768509999999999","-5.9021160000000004","1","","-1","50","157","1.0284538909838874","87.510000000000005"
"32921442","103823","2009-06-05","2010-01-16","C","90.00000","5.2999999999999998","5.4000000000000004","5.3499999999999996","11","3328","0.247666","0.46272000000000002","0.023764","26.886780000000002","-5.974367","1","","-1","50","156","1.0237743146399727","87.909999999999997"
"32921442","103823","2009-06-08","2010-01-16","C","90.00000","5.25","5.3499999999999996","5.2999999999999998","5","3318","0.250606","0.45898699999999998","2.3664999999999999E-2","26.637740000000001","-6.0568590000000002","1","","-1","50","155","1.0257579211306131","87.739999999999995"
"32921442","103823","2009-06-09","2010-01-16","C","90.00000","5.0999999999999996","5.25","5.1749999999999998","1","3318","0.24723300000000001","0.45611600000000002","0.024045","26.560960000000001","-5.9558350000000004","1","","-1","50","154","1.0257579211306131","87.739999999999995"
