"optionid","secid","d","expiry","id_callput","id_strike","bid","ask","p","volume","open_interest","iv","delta","gamma","vega","theta","cfadj","hedge_err","id_atm","id_delta","days","moneyness","spot"
"33765541","103823","2009-02-05","2010-01-16","C","95.00000","3.4500000000000002","3.6000000000000001","3.5250000000000004","18","981","0.27238499999999999","0.29789500000000002","0.016239","26.846769999999999","-4.164409","1","","-1","30","239","1.1793916821849784","80.549999999999997"
"33765541","103823","2009-02-06","2010-01-16","C","95.00000","4.25","4.5","4.375","380","999","0.27706199999999997","0.339389","1.6431000000000001E-2","29.071400000000001","-4.6047779999999996","1","","-1","30","238","1.146512189234854","82.859999999999999"
"33765541","103823","2009-02-09","2010-01-16","C","95.00000","4.0499999999999998","4.4000000000000004","4.2249999999999996","2","844","0.27417000000000002","0.33419199999999999","1.6591999999999999E-2","28.766259999999999","-4.5525279999999997","1","","-1","30","237","1.148036253776435","82.75"
"33765541","103823","2009-02-10","2010-01-16","C","95.00000","3.1000000000000001","3.4500000000000002","3.2750000000000004","0","844","0.28018100000000001","0.28138000000000002","1.5741999999999999E-2","25.522590000000001","-4.1169250000000002","1","","-1","30","236","1.1996464200025256","79.189999999999998"
"33765541","103823","2009-02-11","2010-01-16","C","95.00000","3.1000000000000001","3.3500000000000001","3.2250000000000001","0","844","0.274808","0.28101700000000002","1.5990999999999998E-2","25.601240000000001","-4.0600050000000003","1","","-1","30","235","1.1942174732872408","79.549999999999997"
"33765541","103823","2009-02-12","2010-01-16","C","95.00000","2.9399999999999999","3.1499999999999999","3.0449999999999999","64","844","0.26919799999999999","0.27315099999999998","1.6140999999999999E-2","25.21088","-3.9151120000000001","1","","-1","30","234","1.1949685534591195","79.5"
"33765541","103823","2009-02-13","2010-01-16","C","95.00000","2.71","2.98","2.8449999999999998","0","864","0.271347","0.26045699999999999","0.015837","24.24174","-3.8204280000000002","1","","-1","30","233","1.2094207511139403","78.549999999999997"
"33765541","103823","2009-02-17","2010-01-16","C","95.00000","2.2000000000000002","2.3300000000000001","2.2650000000000001","11","864","0.27776899999999999","0.22162499999999999","0.014784","21.318079999999998","-3.456537","1","","-1","20","232","1.2541254125412542","75.75"
"33765541","103823","2009-02-18","2010-01-16","C","95.00000","2","2.2400000000000002","2.1200000000000001","248","864","0.26959100000000003","0.21506900000000001","1.5003000000000001E-2","20.954470000000001","-3.3128929999999999","1","","-1","20","231","1.2539598732840549","75.760000000000005"
"33765541","103823","2009-02-19","2010-01-16","C","95.00000","1.79","2.04","1.915","46","915","0.29203600000000002","0.190216","0.013207","18.966069999999998","-3.3272550000000001","1","","-1","20","230","1.2661602025856324","75.030000000000001"
"33765541","103823","2009-02-20","2010-01-16","C","95.00000","1.6100000000000001","1.8799999999999999","1.7450000000000001","0","915","0.29337200000000002","0.17871100000000001","0.012903","18.02974","-3.1591119999999999","1","","-1","20","229","1.28848501288485","73.730000000000004"
"33765541","103823","2009-02-23","2010-01-16","C","95.00000","1.3300000000000001","1.6000000000000001","1.4650000000000001","10","915","0.30501299999999998","0.15541199999999999","1.1757999999999999E-2","15.74033","-2.8848180000000001","1","","-1","20","228","1.3352073085031622","71.150000000000006"
"33765541","103823","2009-02-24","2010-01-16","C","95.00000","1.3899999999999999","1.6699999999999999","1.5299999999999998","2","925","0.28629900000000003","0.16469600000000001","0.012661","16.81625","-2.9286400000000001","1","","-1","20","227","1.2946306895611883","73.379999999999995"
"33765541","103823","2009-02-25","2010-01-16","C","95.00000","1.3999999999999999","1.5","1.45","10","925","","","","","","1","","-1","","226","1.3072794825925416","72.670000000000002"
"33765541","103823","2009-02-26","2010-01-16","C","95.00000","1.24","1.3600000000000001","1.3","12","925","0.28830099999999997","0.14619299999999999","0.011892","15.29285","-2.671014","1","","-1","10","225","1.3223830734966593","71.840000000000003"
"33765541","103823","2009-02-27","2010-01-16","C","95.00000","1.03","1.2","1.115","20","936","0.286966","0.13098699999999999","1.1266999999999999E-2","13.92597","-2.430018","1","","-1","10","224","1.3425664217071791","70.760000000000005"
"33765541","103823","2009-03-02","2010-01-16","C","95.00000","0.84999999999999998","0.92000000000000004","0.88500000000000001","40","946","0.29926199999999997","0.10874","9.9050000000000006E-3","11.550219999999999","-2.1232600000000001","1","","-1","10","223","1.400560224089636","67.829999999999998"
"33765541","103823","2009-03-03","2010-01-16","C","95.00000","0.63","0.80000000000000004","0.71500000000000008","16","957","0.29021000000000002","9.3802999999999997E-2","9.2659999999999999E-3","10.370039999999999","-1.835172","1","","-1","10","222","1.4134801368843923","67.209999999999994"
"33765541","103823","2009-03-04","2010-01-16","C","95.00000","0.56999999999999995","0.83999999999999997","0.70499999999999996","4","963","0.27480900000000003","9.4928999999999999E-2","0.009672","10.69885","-1.8051729999999999","1","","-1","10","221","1.3814163152537444","68.769999999999996"
"33765541","103823","2009-03-05","2010-01-16","C","95.00000","0.45000000000000001","0.66000000000000003","0.55500000000000005","13","959","0.28489700000000001","7.7998999999999999E-2","8.3859999999999994E-3","8.8251240000000006","-1.547606","1","","-1","10","220","1.4378689268957168","66.069999999999993"
"33765541","103823","2009-03-06","2010-01-16","C","95.00000","0.45000000000000001","0.57999999999999996","0.51500000000000001","30","946","0.27648400000000001","7.4553999999999995E-2","8.3070000000000001E-3","8.6127749999999992","-1.4675739999999999","1","","-1","10","219","1.4285714285714286","66.5"
"33765541","103823","2009-03-09","2010-01-16","C","95.00000","0.40000000000000002","0.60999999999999999","0.505","0","976","0.28607100000000002","7.2597999999999996E-2","8.0230000000000006E-3","8.308681","-1.470869","1","","-1","10","218","1.4517114914425429","65.439999999999998"
"33765541","103823","2009-03-10","2010-01-16","C","95.00000","0.59999999999999998","0.70999999999999996","0.65500000000000003","0","976","0.26866099999999998","9.0987999999999999E-2","9.6240000000000006E-3","10.219139999999999","-1.744791","1","","-1","10","217","1.3740237199884293","69.140000000000001"
"33765541","103823","2009-03-11","2010-01-16","C","95.00000","0.60999999999999999","0.81999999999999995","0.71499999999999997","15","976","0.27212700000000001","9.6740999999999994E-2","9.9089999999999994E-3","10.770210000000001","-1.8549009999999999","1","","-1","10","216","1.3672999424294761","69.480000000000004"
"33765541","103823","2009-03-12","2010-01-16","C","95.00000","0.82999999999999996","1.0700000000000001","0.94999999999999996","0","991","0.270727","0.120145","0.011304","12.961410000000001","-2.2385480000000002","1","","-1","10","215","1.3236728438066045","71.769999999999996"
"33765541","103823","2009-03-13","2010-01-16","C","95.00000","1.04","1.3","1.1699999999999999","35","991","0.28181899999999999","0.137876","1.1879000000000001E-2","14.49769","-2.5868229999999999","1","","-1","10","214","1.3136061946902655","72.319999999999993"
"33765541","103823","2009-03-16","2010-01-16","C","95.00000","1.0800000000000001","1.3400000000000001","1.21","88","996","0.28607500000000002","0.14072999999999999","1.1926000000000001E-2","14.62974","-2.6738249999999999","1","","-1","10","213","1.3137878578343245","72.310000000000002"
"33765541","103823","2009-03-17","2010-01-16","C","95.00000","1.27","1.53","1.3999999999999999","0","1006","0.28093099999999999","0.157805","0.012825","16.03744","-2.9165390000000002","1","","-1","20","212","1.2823974082073435","74.079999999999998"
"33765541","103823","2009-03-18","2010-01-16","C","95.00000","1.4399999999999999","1.71","1.575","15","1006","0.283725","0.17108300000000001","0.013268","16.960159999999998","-3.1312850000000001","1","","-1","20","211","1.2671735360810992","74.969999999999999"
"33765541","103823","2009-03-19","2010-01-16","C","95.00000","1.48","1.75","1.615","0","952","0.27783799999999997","0.17819699999999999","0.013918","17.435379999999999","-3.0862609999999999","1","","-1","20","210","1.2818782890298206","74.109999999999999"
"33765541","103823","2009-03-20","2010-01-16","C","95.00000","1.47","1.6699999999999999","1.5699999999999998","0","952","0.28811300000000001","0.172515","0.013426","16.774550000000001","-3.079059","1","","-1","20","209","1.3060214462469069","72.739999999999995"
"33765541","103823","2009-03-23","2010-01-16","C","95.00000","2.2400000000000002","2.4900000000000002","2.3650000000000002","179","952","0.27700999999999998","0.23402400000000001","0.015774","21.303820000000002","-3.8474439999999999","1","","-1","20","208","1.221707818930041","77.760000000000005"
"33765541","103823","2009-03-24","2010-01-16","C","95.00000","2.0699999999999998","2.29","2.1799999999999997","9","1055","0.28028500000000001","0.22031899999999999","0.015297","20.325749999999999","-3.712148","1","","-1","20","207","1.2385919165580181","76.700000000000003"
"33765541","103823","2009-03-25","2010-01-16","C","95.00000","2.2400000000000002","2.4399999999999999","2.3399999999999999","0","1046","0.280497","0.231374","0.015594","21.07178","-3.8677800000000002","1","","-1","20","206","1.2272316238212118","77.409999999999997"
"33765541","103823","2009-03-26","2010-01-16","C","95.00000","2.6000000000000001","2.8199999999999998","2.71","4","1046","0.27903499999999998","0.256297","0.016246","22.719539999999999","-4.1654520000000002","1","","-1","30","205","1.2010113780025284","79.099999999999994"
"33765541","103823","2009-03-27","2010-01-16","C","95.00000","2.3700000000000001","2.5699999999999998","2.4699999999999998","0","1047","0.28366400000000003","0.23908599999999999","1.5675999999999999E-2","21.41292","-4.003145","1","","-1","20","204","1.2209227605706208","77.810000000000002"
"33765541","103823","2009-03-30","2010-01-16","C","95.00000","2","2.1499999999999999","2.0750000000000002","11","1047","0.29458499999999999","0.20915900000000001","1.4533000000000001E-2","19.159459999999999","-3.7246009999999998","1","","-1","20","203","1.2624584717607974","75.25"
"33765541","103823","2009-03-31","2010-01-16","C","95.00000","2.1000000000000001","2.29","2.1950000000000003","15","869","0.29482900000000001","0.21747900000000001","0.014766","19.694739999999999","-3.8486389999999999","1","","-1","20","202","1.2526371308016877","75.840000000000003"
"33765541","103823","2009-04-01","2010-01-16","C","95.00000","2.3799999999999999","2.5800000000000001","2.48","5","884","0.29010900000000001","0.23821300000000001","1.5481999999999999E-2","21.10913","-4.093248","1","","-1","20","201","1.2253321294982586","77.530000000000001"
"33765541","103823","2009-04-02","2010-01-16","C","95.00000","3","3.25","3.125","21","889","0.29377399999999998","0.276731","1.6102999999999999E-2","23.458780000000001","-4.6296020000000002","1","","-1","30","200","1.1918203487642707","79.709999999999994"
"33765541","103823","2009-04-03","2010-01-16","C","95.00000","3.1499999999999999","3.2999999999999998","3.2249999999999996","30","910","0.29295700000000002","0.28309899999999999","1.6261999999999999E-2","23.794309999999999","-4.7102950000000003","1","","-1","30","199","1.185129740518962","80.159999999999997"
"33765541","103823","2009-04-06","2010-01-16","C","95.00000","3","3.25","3.125","0","910","0.29514000000000001","0.27700000000000002","1.6133000000000002E-2","23.33351","-4.691859","1","","-1","30","198","1.1910732196589768","79.760000000000005"
"33765541","103823","2009-04-07","2010-01-16","C","95.00000","2.5","2.71","2.605","0","910","0.29483100000000001","0.24562200000000001","1.5573999999999999E-2","21.376830000000002","-4.2962129999999998","1","","-1","20","197","1.2196687636410322","77.890000000000001"
"33765541","103823","2009-04-08","2010-01-16","C","95.00000","2.5","2.7000000000000002","2.6000000000000001","15","910","0.28997600000000001","0.24724099999999999","0.01583","21.532969999999999","-4.2668499999999998","1","","-1","20","196","1.2121985453617454","78.370000000000005"
"33765541","103823","2009-04-09","2010-01-16","C","95.00000","3.0499999999999998","3.2000000000000002","3.125","2","904","0.28347499999999998","0.28267999999999999","0.016829","23.750699999999998","-4.6421510000000001","1","","-1","30","195","1.174434417109655","80.890000000000001"
"33765541","103823","2009-04-13","2010-01-16","C","95.00000","2.9300000000000002","3.25","3.0899999999999999","0","905","0.28842299999999998","0.279192","1.6622000000000001E-2","23.341249999999999","-4.6953440000000004","1","","-1","30","194","1.1793916821849784","80.549999999999997"
"33765541","103823","2009-04-14","2010-01-16","C","95.00000","2.52","2.73","2.625","2","905","0.283885","0.25235299999999999","0.016333","21.878419999999998","-4.3183259999999999","1","","-1","30","193","1.1984357259997478","79.269999999999996"
"33765541","103823","2009-04-15","2010-01-16","C","95.00000","2.8100000000000001","3.0499999999999998","2.9299999999999997","3","906","0.28588599999999997","0.27100200000000002","1.6642000000000001E-2","22.8629","-4.5793239999999997","1","","-1","30","192","1.1830635118306352","80.299999999999997"
"33765541","103823","2009-04-16","2010-01-16","C","95.00000","2.9100000000000001","3.1499999999999999","3.0300000000000002","16","909","0.27490999999999999","0.28303400000000001","1.7461000000000001E-2","23.635079999999999","-4.5676870000000003","1","","-1","30","191","1.1690868816145705","81.260000000000005"
"33765541","103823","2009-04-17","2010-01-16","C","95.00000","2.7599999999999998","2.9399999999999999","2.8499999999999996","0","910","0.26524799999999998","0.27707700000000002","1.7947000000000001E-2","23.389880000000002","-4.3919959999999998","1","","-1","30","190","1.1683679744188906","81.310000000000002"
"33765541","103823","2009-04-20","2010-01-16","C","95.00000","2.1699999999999999","2.4100000000000001","2.29","1","910","0.27413900000000002","0.235897","0.016621","20.709340000000001","-4.032241","1","","-1","20","189","1.2098828323993887","78.519999999999996"
"33765541","103823","2009-04-21","2010-01-16","C","95.00000","2.3100000000000001","2.5099999999999998","2.4100000000000001","0","909","0.26770500000000003","0.24725","1.7257000000000002E-2","21.464369999999999","-4.1174010000000001","1","","-1","20","188","1.1936172886040959","79.590000000000003"
"33765541","103823","2009-04-22","2010-01-16","C","95.00000","2.1400000000000001","2.3799999999999999","2.2599999999999998","1","909","0.27029700000000001","0.23572899999999999","1.6851999999999999E-2","20.700500000000002","-4.0090009999999996","1","","-1","20","187","1.2054307828955715","78.810000000000002"
"33765541","103823","2009-04-23","2010-01-16","C","95.00000","2.2799999999999998","2.4700000000000002","2.375","90","909","0.26681199999999999","0.245557","1.7309000000000001E-2","21.3201","-4.095504","1","","-1","20","186","1.1927181418706843","79.650000000000006"
"33765541","103823","2009-04-24","2010-01-16","C","95.00000","2.5600000000000001","2.7000000000000002","2.6299999999999999","423","909","0.26636399999999999","0.26354899999999998","1.7781000000000002E-2","22.335529999999999","-4.311928","1","","-1","30","185","1.1767620463272637","80.730000000000004"
"33765541","103823","2009-04-27","2010-01-16","C","95.00000","2.4700000000000002","2.6200000000000001","2.5449999999999999","4","1094","0.27005800000000002","0.25668299999999999","1.7503000000000001E-2","21.799959999999999","-4.2969460000000002","1","","-1","30","184","1.1836531273361575","80.260000000000005"
"33765541","103823","2009-04-28","2010-01-16","C","95.00000","2.3900000000000001","2.4900000000000002","2.4400000000000004","0","1098","0.26728400000000002","0.25090299999999999","1.7537000000000001E-2","21.471430000000002","-4.2062910000000002","1","","-1","30","183","1.1857214178731901","80.120000000000005"
"33765541","103823","2009-04-29","2010-01-16","C","95.00000","2.6000000000000001","2.77","2.6850000000000001","278","1098","0.25937700000000002","0.27184799999999998","1.8498000000000001E-2","22.812570000000001","-4.3578049999999999","1","","-1","30","182","1.1617952794423383","81.769999999999996"
"33765541","103823","2009-04-30","2010-01-16","C","95.00000","2.5800000000000001","2.77","2.6749999999999998","242","714","0.26076199999999999","0.27068700000000001","1.8415999999999998E-2","22.692450000000001","-4.3693809999999997","1","","-1","30","181","1.1632178278437615","81.670000000000002"
"33765541","103823","2009-05-01","2010-01-16","C","95.00000","2.6499999999999999","2.7799999999999998","2.7149999999999999","0","869","0.25696200000000002","0.27564699999999998","0.018782","22.982479999999999","-4.3885149999999999","1","","-1","30","180","1.1562804284323271","82.159999999999997"
"33765541","103823","2009-05-04","2010-01-16","C","95.00000","3.1000000000000001","3.2999999999999998","3.2000000000000002","20","869","0.253023","0.31067","1.9782000000000001E-2","24.770879999999998","-4.7271710000000002","1","","-1","30","179","1.1277222621871164","84.240600000000001"
"33765541","103823","2009-05-05","2010-01-16","C","95.00000","3.0499999999999998","3.2000000000000002","3.125","36","889","0.25172699999999998","0.30688599999999999","0.019837","24.570319999999999","-4.6744250000000003","1","","-1","30","178","1.1288022813688214","84.159999999999997"
"33765541","103823","2009-05-06","2010-01-16","C","95.00000","3.25","3.3999999999999999","3.3250000000000002","10003","924","0.24714900000000001","0.32288299999999998","2.0445999999999999E-2","25.294419999999999","-4.7627360000000003","1","","-1","30","177","1.1149973005328513","85.201999999999998"
"33765541","103823","2009-05-07","2010-01-16","C","95.00000","2.8599999999999999","3.1000000000000001","2.98","0","10546","0.247005","0.30077700000000002","2.0122000000000001E-2","24.263950000000001","-4.5558149999999999","1","","-1","30","176","1.1286681715575622","84.170000000000002"
"33765541","103823","2009-05-08","2010-01-16","C","95.00000","3.1499999999999999","3.3999999999999999","3.2749999999999999","0","10546","0.23980699999999999","0.32520300000000002","2.1097999999999999E-2","25.468409999999999","-4.6806669999999997","1","","-1","30","175","1.1082594493700419","85.719999999999999"
"33765541","103823","2009-05-11","2010-01-16","C","95.00000","2.7400000000000002","2.8900000000000001","2.8150000000000004","5","10546","0.23916999999999999","0.29547600000000002","0.020718","23.92792","-4.4205490000000003","1","","-1","30","174","1.1251924671325357","84.430000000000007"
"33765541","103823","2009-05-12","2010-01-16","C","95.00000","2.8100000000000001","2.9500000000000002","2.8799999999999999","37","10546","0.23877000000000001","0.30058299999999999","2.0889999999999999E-2","24.140989999999999","-4.4732000000000003","1","","-1","30","173","1.1213408876298394","84.719999999999999"
"33765541","103823","2009-05-13","2010-01-16","C","95.00000","2.3500000000000001","2.4500000000000002","2.4000000000000004","589","10547","0.238703","0.26601399999999997","0.020124","22.329070000000002","-4.1199070000000004","1","","-1","30","172","1.1427884037050404","83.129999999999995"
"33765541","103823","2009-05-14","2010-01-16","C","95.00000","2.23","2.3300000000000001","2.2800000000000002","159","11091","0.24044599999999999","0.25494899999999998","1.9682000000000002E-2","21.723680000000002","-4.1077430000000001","1","","-1","30","171","1.1392253267777912","83.390000000000001"
"33765541","103823","2009-05-15","2010-01-16","C","95.00000","2.1699999999999999","2.27","2.2199999999999998","0","11250","0.24270800000000001","0.25002400000000002","1.9501999999999999E-2","21.257169999999999","-4.0785780000000003","1","","-1","30","170","1.1476201981154868","82.780000000000001"
"33765541","103823","2009-05-18","2010-01-16","C","95.00000","2.5699999999999998","2.6600000000000001","2.6150000000000002","0","11250","0.233457","0.28640500000000002","2.1291000000000001E-2","23.281300000000002","-4.367432","1","","-1","30","169","1.1160714285714286","85.120000000000005"
"33765541","103823","2009-05-19","2010-01-16","C","95.00000","2.3500000000000001","2.4500000000000002","2.4000000000000004","32","11250","0.22949800000000001","0.27288400000000002","2.1292999999999999E-2","22.607150000000001","-4.1743969999999999","1","","-1","30","168","1.1210762331838566","84.739999999999995"
"33765541","103823","2009-05-20","2010-01-16","C","95.00000","2.0899999999999999","2.2400000000000002","2.165","3","11248","0.22638900000000001","0.25627100000000003","2.1086000000000001E-2","21.75883","-3.9566379999999999","1","","-1","30","167","1.128400047511581","84.189999999999998"
"33765541","103823","2009-05-21","2010-01-16","C","95.00000","1.9199999999999999","2.04","1.98","0","11247","0.230847","0.238456","2.0157999999999999E-2","20.573879999999999","-3.8352719999999998","1","","-1","20","166","1.1432009626955477","83.099999999999994"
"33765541","103823","2009-05-22","2010-01-16","C","95.00000","1.8999999999999999","2.0099999999999998","1.9549999999999998","2","11247","0.23258100000000001","0.23566300000000001","1.9963999999999999E-2","20.325299999999999","-3.8409219999999999","1","","-1","20","165","1.146373838542295","82.870000000000005"
"33765541","103823","2009-05-26","2010-01-16","C","95.00000","2.2000000000000002","2.3599999999999999","2.2800000000000002","0","11247","0.22592000000000001","0.26761400000000002","2.1683000000000001E-2","22.103370000000002","-4.1469519999999997","1","","-1","30","164","1.1196228638774308","84.849999999999994"
"33765541","103823","2009-05-27","2010-01-16","C","95.00000","1.8500000000000001","1.9299999999999999","1.8900000000000001","25","11247","0.228328","0.233678","2.0379000000000001E-2","20.119109999999999","-3.8129680000000001","1","","-1","20","163","1.1423761423761425","83.159999999999997"
"33765541","103823","2009-05-28","2010-01-16","C","95.00000","2.0099999999999998","2.1200000000000001","2.0649999999999999","2","11247","0.22717499999999999","0.24961","2.1070999999999999E-2","21.049810000000001","-3.9861439999999999","1","","-1","20","162","1.1306831706736491","84.019999999999996"
"33765541","103823","2009-05-29","2010-01-16","C","95.00000","1.1200000000000001","3.5499999999999998","2.335","73","11249","0.22348299999999999","0.274617","2.2231999999999998E-2","22.365760000000002","-4.2059280000000001","1","","-1","30","161","1.1125424522777843","85.390000000000001"
"33765541","103823","2009-06-01","2010-01-16","C","95.00000","2.9199999999999999","3","2.96","23","11322","0.22605600000000001","0.32161400000000001","2.3283000000000002E-2","24.43929","-4.7406810000000004","1","","-1","30","160","1.0875787063537494","87.349999999999994"
"33765541","103823","2009-06-02","2010-01-16","C","95.00000","2.9300000000000002","3.1000000000000001","3.0150000000000001","7","11336","0.22701199999999999","0.32524500000000001","2.3317999999999998E-2","24.524190000000001","-4.7953200000000002","1","","-1","30","159","1.0857142857142856","87.5"
"33765541","103823","2009-06-03","2010-01-16","C","95.00000","2.8999999999999999","3","2.9500000000000002","858","11337","0.23258599999999999","0.316658","0.022681","24.063639999999999","-4.8156350000000003","1","","-1","30","158","1.0925819436457733","86.950000000000003"
"33765541","103823","2009-06-04","2010-01-16","C","95.00000","3.1000000000000001","3.25","3.1749999999999998","281","11883","0.23446800000000001","0.33144499999999999","2.2825000000000002E-2","24.635590000000001","-5.004632","1","","-1","30","157","1.0855902182607702","87.510000000000005"
"33765541","103823","2009-06-05","2010-01-16","C","95.00000","3.25","3.3500000000000001","3.2999999999999998","1","11924","0.23347699999999999","0.340974","2.3071999999999999E-2","24.95025","-5.1181070000000002","1","","-1","30","156","1.0806506654533046","87.909999999999997"
"33765541","103823","2009-06-08","2010-01-16","C","95.00000","3.2000000000000002","3.2999999999999998","3.25","0","11924","0.23552300000000001","0.33721699999999999","2.2970999999999998E-2","24.638780000000001","-5.1580060000000003","1","","-1","30","155","1.0827444723045363","87.739999999999995"
"33765541","103823","2009-06-09","2010-01-16","C","95.00000","3.0499999999999998","3.2000000000000002","3.125","0","11924","0.23158200000000001","0.33198699999999998","2.3293000000000001E-2","24.437270000000002","-5.0314100000000002","1","","-1","30","154","1.0827444723045363","87.739999999999995"
